#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.6499881590	0.0300000000	120.0000000000	0.0016625498	-0.0009023284	0.0062695710	0.0065487242	1	0	120000
1.6500075680	0.0300000000	140.0000000000	0.0015512947	-0.0008903977	0.0062088930	0.0064613989	1	0	120000
1.6500008540	0.0300000000	160.0000000000	0.0015221033	-0.0011814840	0.0062209501	0.0065125205	1	0	120000
1.6500107420	0.0300000000	180.0000000000	0.0013424493	-0.0011787524	0.0061966356	0.0064490247	1	0	120000
1.6499929200	0.0300000000	200.0000000000	0.0013469224	-0.0011545513	0.0061733046	0.0064231518	1	0	120000
1.6500091550	0.0300000000	220.0000000000	0.0014058968	-0.0011398296	0.0061473486	0.0064082487	1	0	120000
1.6499945070	0.0300000000	240.0000000000	0.0011588735	-0.0012193750	0.0061528293	0.0063786496	1	0	120000
1.6500091550	0.0300000000	260.0000000000	0.0011217176	-0.0009061280	0.0061441405	0.0063110839	1	0	120000
1.6500008540	0.0300000000	280.0000000000	0.0010768417	-0.0008633459	0.0061915440	0.0063435141	1	0	120000
1.6500075680	0.0300000000	300.0000000000	0.0012495102	-0.0007806579	0.0062209233	0.0063930110	1	0	120000
1.6499929200	0.0300000000	320.0000000000	0.0012027790	-0.0006336210	0.0062296888	0.0063762979	1	0	120000
1.6500091550	0.0300000000	340.0000000000	0.0011369592	-0.0005955572	0.0061428123	0.0062754687	1	0	120000
1.6500139160	0.0300000000	340.0000000000	0.0011759661	-0.0006595567	0.0062119012	0.0063565422	1	0	120000
1.6500024410	0.0300000000	360.0000000000	0.0011765889	-0.0004472954	0.0061271883	0.0062551475	1	0	120000
1.6500008540	0.0600000000	10.0000000000	0.0011772625	-0.0016607032	0.0081886010	0.0084378356	2	0	120000
1.6500075680	0.0600000000	30.0000000000	0.0014805909	-0.0017693058	0.0082219961	0.0085395440	2	0	120000
1.6499929200	0.0600000000	50.0000000000	0.0016282590	-0.0017675679	0.0082252463	0.0085691423	2	0	120000
1.6500091550	0.0600000000	70.0000000000	0.0013700246	-0.0019627305	0.0082517546	0.0085918993	2	0	120000
1.6500139160	0.0600000000	70.0000000000	0.0013910403	-0.0019427297	0.0082008408	0.0085418371	2	0	120000
1.6500024410	0.0600000000	90.0000000000	0.0015237959	-0.0021444224	0.0082330388	0.0086431146	2	0	120000
1.6500169680	0.0600000000	110.0000000000	0.0014650018	-0.0023859740	0.0082574896	0.0087192451	2	0	120000
1.6499929200	0.0600000000	130.0000000000	0.0012233206	-0.0025781129	0.0082717641	0.0087501578	2	0	120000
1.6500123290	0.0600000000	150.0000000000	0.0009688092	-0.0026202089	0.0082332588	0.0086942876	2	0	120000
