#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.4500102540	0.0900000000	220.0000000000	0.0006788584	0.0002550000	-0.0208492698	0.0208618773	3	22052013	120000
0.4499798280	0.0900000000	240.0000000000	0.0007203355	0.0003000000	-0.0207986681	0.0208133005	3	22052013	120000
0.4500229190	0.0900000000	260.0000000000	0.0008260838	0.0002910000	-0.0207183841	0.0207368882	3	22052013	120000
0.4499830020	0.0900000000	280.0000000000	0.0008023891	0.0002510000	-0.0205979356	0.0206150862	3	22052013	120000
0.4500324100	0.0900000000	300.0000000000	0.0008522527	0.0001060000	-0.0205342191	0.0205521708	3	22052013	120000
0.4499750980	0.0900000000	320.0000000000	0.0009092557	0.0000680000	-0.0205222696	0.0205425149	3	22052013	120000
0.4500070800	0.0900000000	340.0000000000	0.0008868019	-0.0000890000	-0.0206369906	0.0206562271	3	22052013	120000
0.4500197450	0.0900000000	340.0000000000	0.0008560273	-0.0000840000	-0.0205621048	0.0205800873	3	22052013	120000
0.4499782710	0.0900000000	360.0000000000	0.0007903092	-0.0001430000	-0.0205635369	0.0205792150	3	22052013	120000
0.4500324100	0.1200000000	10.0000000000	0.0012379240	-0.0001750000	-0.0208915510	0.0209289269	4	22052013	120000
0.4499798280	0.1200000000	30.0000000000	0.0012177327	-0.0001060000	-0.0209411688	0.0209768124	4	22052013	120000
0.4500229190	0.1200000000	50.0000000000	0.0011987046	-0.0001040000	-0.0211017471	0.0211360224	4	22052013	120000
0.4499845890	0.1200000000	70.0000000000	0.0011708371	-0.0000420000	-0.0210875552	0.0211200759	4	22052013	120000
0.4500229190	0.1200000000	90.0000000000	0.0011187046	-0.0000410000	-0.0211387471	0.0211683682	4	22052013	120000
0.4499798280	0.1200000000	110.0000000000	0.0010997327	-0.0000360000	-0.0211861688	0.0212147226	4	22052013	120000
0.4500102540	0.1200000000	130.0000000000	0.0011994119	0.0000150000	-0.0212126745	0.0212465614	4	22052013	120000
0.4499798280	0.1200000000	150.0000000000	0.0011307327	0.0000880000	-0.0213101688	0.0213403279	4	22052013	120000
0.4500229190	0.1200000000	170.0000000000	0.0011817046	0.0000880000	-0.0213047471	0.0213376761	4	22052013	120000
0.4499830020	0.1200000000	190.0000000000	0.0011448023	0.0002010000	-0.0212684264	0.0213001628	4	22052013	120000
